"Rick Jones has been Hulk's best bud since day one, but now he's more than a friend...he's a teammate! Transformed by a Gamma energy explosion, A-Bomb's thick, armored skin is just as strong and powerful as it is blue. And when he curls into action, he uses it like a giant bowling ball of destruction! ",,,,,,,,,,,A-Bomb,,,,,,//i.annihil.us/u/prod/marvel/i/mg/3/20/5232158de5b16.jpg,
AIM is a terrorist organization bent on destroying the world.,,,,,,,,,,,A.I.M.,,"",Base of Operationssecret,,,//i.annihil.us/u/prod/marvel/i/mg/6/20/52602f21f29ec.jpg,
"Formerly known as Emil Blonsky, a spy of Soviet Yugoslavian origin working for the KGB, the Abomination gained his powers after receiving a dose of gamma radiation similar to that which transformed Bruce Banner into the incredible Hulk.",,,,,,,,,,,Abomination (Emil Blonsky),,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/50/4ce18691cbf04.jpg,
"",,,,,,,,,,,Pixie,,"Pixie disguises her Eternal powers of transmutation by generating ""Pixie Dust"" from her hands in order to turn organic matter into stone for the period of one-hour. As an Eternal she ages slowly and is nearly immortal. She also flies under her own power, possesses superhuman strength and resistance to injury, and has natural psychic blocks to prevent intrusive telepathic attacks.",Unrevealed,,,//i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f2d626ee.jpg,
"",,,,,,,,,,,Psylocke,,"Psylocke can generate a telekinetic katana, or direct her telekinesis through her fists to strike as if she had superhuman strength; she is also immune to telepathic probes and attacks. Psylocke's original powers were precognition, telepathy, mental bolts, mind control, and generating illusions. After Roma resurrected her, Betsy was briefly invisible to all mechanical detection devices. She could generate a ""psychic knife"" to stun or kill opponents. The Crimson Dawn gave her the power to travel via shadows, and to become virtually invisible in same. After swapping powers with Jean Grey, Betsy could create force fields, move objects with her mind, and generate energy blades.","Elizabeth ""Betsy"" Braddock",,,//i.annihil.us/u/prod/marvel/i/mg/1/50/526961ce86539.jpg,
"",,,,,,,,,,,Puppet Master,,None,Phillip Masters,,,//i.annihil.us/u/prod/marvel/i/mg/6/40/4c003c738f74c.jpg,
"",,,,,,,,,,,Rachel Grey,,"Marvel Girl is a mutant with virtually unlimited telepathic powers, allowing her to read minds, project her thoughts into other minds, stun the minds of others with telepathic mental bolts, and cast psionic illusions such as those she uses to mask her facial tattoos.  Marvel Girl also possesses telekinetic powers that allow her to levitate matter. By levitating herself, Marvel Girl can ""fly"" at great speed. The upper limits of her telepathic and telekinetic powers are not known. Marvel Girl also possesses the psionic ability to project her own consciousness or those of others into the timestream, causing them to arrive in another time period within the body of their divergent counterpart or closest living ancestor or descendant.  Marvel Girl's past link with the Phoenix Force gave her even greater psionic abilities, such as being able to manipulate time, space, matter, and energy for virtually any purpose.","Rachel ""Ray"" Anne Summers",,,//i.annihil.us/u/prod/marvel/i/mg/d/10/52741143108e7.jpg,
"",,,,,,,,,,,Roulette,,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Magus (Adam Warlock),,"Adam Warlock possesses a number of superhuman properties and powers derived from his artificially determined genetic structure. His bone and muscle tissue is denser than human, endowing him with superhuman strength and resilience. Among his body's special adaptations are an enclave of cells able to tap and transform cosmic energy for personal use. Warlock could use this energy to enhance his physical strength, endurance, and powers of recuperation. He could also employ cosmic energy to negate the force of gravity beneath him, enabling him to fly. In an Earth-like atmosphere, Warlock was able to attain the speed of sound (770 miles per hour). He could use his cosmic energy to locate and enter natural space-warps (discontinuities in the fabric of space) in order to traverse interstellar space. He can also project cosmic energy from his hands as concussive force. Warlock's energy-manipulating powers waned at the time he was given the soul-gem by the High Evolutionary. No longer could he direct concussive force from his hands or enhance his strength. Whether this power limitation was caused by his symbiotic relationship with the soul-gem or some other factor is not yet known. When Warlock was summoned from the soul-gem to defeat Thanos, he seemed to possess these cosmic powers once more.  He is is able to spin a cocoon around him at will in a matter of seconds. He did so infrequently during his short life, usually to protect himself from mortal harm, and usually he would emerge from the cocoon at a further level of physical or mental maturity. It is not known where the substance of the cocoon came from, or where it went after he emerged from it.",Adam Warlock,,,//i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c.jpg,
"",,,,,,,,,,,Madrox,,"Madrox creates an identical physical living duplicate of himself upon any physical impact, possibly via extradimensional mass acquisition similar to the process used by Ant-Man or the Hulk. This process is spontaneous and cannot be prevented by Madrox. Although he can create multiple duplicates, and the duplicates themselves can also replicate, each is only able to create one duplicate at a time; he has been seen to produce around forty duplicates before no more would be created. The duplicates think, feel, and act independently, though usually guided by the original. Each tends to manifest one aspect of Madrox's personality, which increases in strength with lengthier separation from the original; these traits have recently become more extreme. Madrox is telepathically and empathically linked to his duplicates, suffering severe, potentially fatal, trauma if one dies. Madrox can ""reabsorb"" his duplicates, gaining their new knowledge and skills. Similarly, he will acquire any physical injury - though not any actual toxin - from a duplicate; symptoms are typically lessened by half during absorption. If Madrox himself were killed, it is not known whether any existing duplicates would continue to function independently; it is virtually impossible to distinguish the original from the duplicates.","James Arthur ""Jamie"" Madrox",,,//i.annihil.us/u/prod/marvel/i/mg/9/30/52740fc5a4c7c.jpg,
"",,,,,,,,,,,Rogue (Deadpool),,,,,,//i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a.jpg,
"",,,,,,,,,,,Cannonball,,"Cannonball possesses the ability to bodily generate thermo-chemical energy and release it through his skin. Accompanied by smoke, flame, and condensation, the equal and opposite reaction to this energy release propels his body through the air like a human rocket. Originally, Cannonball was unable to stop the propulsion until his immediate store of energy was depleted or until he hit an object of sufficient mass to stop him. With practice, however, Cannonball can now cut off his propulsive power at will. As a side effect of forming the thermo-chemical energies over the surface of his body, Cannonball is rendered virtually invulnerable while in flight. Accompanying the release of energy is a half-inch thick energy field that channels the explosion and protects his skin from the direct effects of the blast. It also negates momentum and related effects, thereby cushioning his body from any impact up to a half-minute from the depletion of his energy. Cannonball's ""blast field"" extends to any person or object with which he is in physical contact, and he can extend it further by concentrating to form a protective shield, even while standing still. Cannonball is also able to absorb kinetic energy through the field he generates and use it to either strengthen his field or redirect it as concussive force. Cannonball once recovered from mortal injuries that left him seemingly dead. It has been theorized that Cannonball's recovery was an indication that he was an External, one of a group of immortal mutants. However, since it has subsequently been demonstrated that even Externals can be permanently killed, doubt has been cast on his alleged immortality.",Samuel Zachery Guthrie,,,//i.annihil.us/u/prod/marvel/i/mg/5/c0/4c00407fb91b5.jpg,
"The son of Reed Richards and Susan Storm of the Fantastic Four, Franklin may one day be the most powerful person on Earth. Right now, he's the son of a genius who finds adventure and fun around every corner.",,,,,,,,,,,Franklin Richards,,"Franklin Richards is a mutant with vast psionic powers. His abilities are so great that he can create ""pocket"" universes in alternate realities. (A ""pocket"" universe is a cosmos that does not equal our own in size.) When Franklin achieves the conscious use of his full powers, he will have telepathic powers, tremendous telekinetic powers, the ability to fire enormously powerful energy blasts, and the ability to rearrange the molecular structure of matter, even up to a cosmic scale. Franklin Richards has imposed mental blocks within his own mind to prevent him from using most of his psionic potential while he is still such a young child. It is possible that the strength of these blocks has faded over time, or that they cannot prevent him from utilizing his full powers unconsciously, as he did in creating the alternate reality to which he dispatched his parents and others following their clash with Onslaught. The mental blocks also work only when Franklin is in his physical body; his astral form can apparently use all of his psionic potential if it has separated from his physical form. The mental blocks did not restrict Franklin from using his precognitive abilities, which manifest themselves in his dreams, enabling him to envision possible future events. Although there are countless possible futures, Franklin foresees the most probable future path, and therefore his predictions usually come true. Franklin seemingly cannot foresee events more than roughly a few days in the future. Franklin's precognitive power developed to the point at which he could see images of future events even when he's conscious. Franklin also developed the ability to place himself in a trance-like state while remaining fully conscious. While he is in this trance, he can project an intangible, ghostlike image of himself to another location, through which he can see and hear what goes on at that location. What Franklin has called the ""dreams"" he has while in this state are not truly dreams, but his conscious awareness of the environment into which he has projected his ""dream-self."" It is not yet known how far Franklin can project his ""dream-self"" away from his physical body, but he has projected it onto a planet while his physical body was in a starship high above the planet's surface.  Franklin has not recently manifested his powers to perceive the future or to project a ""dream-self"" and it is not clear whether he can still use these abilities or whether they have returned to latency.",Franklin Benjamin Richards,,,//i.annihil.us/u/prod/marvel/i/mg/f/00/535fedbaaf234.jpg,
"",,,,,,,,,,,Sage,,"Sage is a mutant who possesses a cyberpathic mind that functions like a computer with unlimited storage capacity. Sage is able to record and analyze vast amounts of data, including the entire genetic code of another living being, and can also calculate complex statistics in mere seconds. Sage’s memory is kinetic in nature, allowing her to instantly recall specific information with incredible speed and accuracy. Sage also possesses the ability of total recall, as her mind stores everything that she sees and experiences. As such, Sage is able to track the probability of an event by piecing together stored data. Like a computer, Sage is able to perform multiple tasks at once by allocating a partition of her brain to each task. For example, Sage can use her mind to replay a movie she had watched previously, play a game of Internet chess, and focus on battling an opponent without any one task distracting her from another. After analyzing the DNA of another superhuman mutant, Sage is able to selectively evolve their existing genetic traits as well as catalyze the untapped genetic potential of latent mutants. Once begun, the procedure is irreversible and can often result in unpredictable side effects. Sage can also sense the presence of the mutant gene in others who are in close proximity to herself, and can reflect mental attacks - be they psionic or cybernetic in origin - back on their originators.  Sage also once possessed low-level telepathic abilities that allowed her to read minds, communicate with others over a distance, project her astral form, manipulate the minds of others, and create realistic mental illusions.","Tessa (presumed, full name unrevealed)",,,//i.annihil.us/u/prod/marvel/i/mg/5/90/4c003c44095cb.png,
"",,,,,,,,,,,Cyclops (X-Men: Battle of the Atom),,"Cyclops possesses the mutant ability to project a beam of heatless ruby-colored concussive force from his eyes, which act as inter-dimensional apertures between this universe and another. Cyclops' body constantly absorbs ambient energy, such as sunlight, from his environment into his body's cells that allows him to open the apertures. Cyclops' mind generates a psionic field that is attuned to the forces that maintain the apertures. Because this field envelops his body, it automatically shunts the other-dimensional particles back into their point of origin when they collide with his body. Thus, his body is protected from the effects of the particles, and even the thin membranes of his eyelids are sufficient to block the emission of energy. The synthetic ruby quartz crystal used to fashion the lenses of Cyclops' eyewear is resonant to his minds' psionic field and is similarly protected. The width of Cyclops' optic blast is focused by his mind's psionic field with the same autonomic function that regulated his original eyes' ability to focus. As Cyclops focuses, the size of the apertures change and thus act as a valve to control the flow of particles and the beam's relative power. The height of Cyclops's eye-blast is controlled by his visor's adjustable slit. The beam's effective range is approximately 2,000 feet.  Due to a head injury, Cyclops is unable to shut off his optic blasts at will and must therefore wear ruby quartz lenses to block the beams.",Scott Summers,,,//i.annihil.us/u/prod/marvel/i/mg/9/40/52d72a169ddf0.jpg,
"",,,,,,,,,,,Invisible Woman (Ultimate),,"Sue can render herself wholly or partially invisible at will. She can also render other people or objects invisible, affecting up to forty thousand cubic feet of volume. She achieves these feats by mentally bending all wavelengths of light in the vicinity around herself or the target in question, and she somehow does this without causing any visible distortion effects; she also somehow directs enough undistorted light to her eyes to retain her full range of vision while invisible. Sue can also mentally generate a psionic field of invisible force apparently drawn from hyperspace, which she manipulates for a variety of effects. Most commonly, Sue generates near-indestructible invisible force fields around herself or other targets. She can vary the texture and tensile strength of her field to some extent, rendering it highly rigid or as soft and yielding as foam; softer variations on the field enable her to cushion impacts more gently, and are less likely to result in a psionic backlash against Sue herself (in rare cases, sufficiently powerful attacks on her psionic fields can cause her mental or physical pain). Sue can shape her psionic force fields into invisible constructs, usually simple shapes such as barriers, columns, cones, cylinders, darts, discs, domes, platforms, rams, ramps, slides and spheres. By generating additional force behind her psionic constructs, Sue can turn them into offensive weapons, ranging from massive invisible battering rams to small projectiles such as spheres and darts. She can generate solid force constructs as small as a marble or as large as 100 feet in diameter, and her hollow projections such as domes can extend up to several miles in area. By forming one of her force fields within an object and expanding the field, Sue can cause her target to explode. She can also travel atop animated constructs such as ramps, stairs, slides, columns and stepping discs, enabling her to simulate a limited approximation of levitation or flight. She is capable of generating and manipulating multiple psionic force fields simultaneously. Sue once swapped powers with her brother Johnny for a brief period, and during that time had the ability to generate and manipulate flames for various effects.",Susan Storm Richards,,,//i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00342d26fc5.jpg,
"",,,,,,,,,,,Constrictor,,None,Frank Schlichting (formerly Frank Payne),,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c004065a3a78.jpg,
"",,,,,,,,,,,Blok,,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Domino,,"",Unknown,,,image_not_available.jpg,
"",,,,,,,,,,,Kitty Pryde,,"Kitty Pryde is a mutant with the ability to “phase” through solid matter by shifting her atoms through the spaces between the atoms of the object through which she is moving. Kitty can phase her clothing along with herself, and through practice has learned to phase other objects and people without harm to them. For all intents and purposes, Kitty is intangible whilst phasing, however she is still vulnerable to psionic or mystical attacks. Certain forms of energy can also disrupt her phased state. When Kitty phases through an object with an electrical system, the process disrupts the system's workings. This includes the electrical impulses found in the human brain. Kitty can phase part or all of her body through another living being without harm to herself, though the other being can be rendered unconscious as a result. Kitty also has the potential to kill another being by phasing them into a solid object and then releasing them, causing them to solidify whilst still within the object. Kitty passes through objects at the same rate of speed at which she is moving before phasing. Since she is unable to breathe while phasing, she can only continuously phase through solid objects - as when she travels underground - as long as she can hold her breath. Kitty can keep her phased form at rest in relation to the rotation of the Earth upon its axis, thus allowing her to assume a ground speed of the length of a football field and a half every second. Kitty can also walk on air whilst phasing.  Kitty has trained herself to reflexively assume a phased state at any indication of danger, such as a loud noise like a gunshot, in order to protect herself.","Katherine ""Kitty"" Pryde",,,//i.annihil.us/u/prod/marvel/i/mg/4/03/5261677b30b64.jpg,
"",,,,,,,,,,,Danny Rand,,"Through concentration, Iron Fist can harness his spiritual energy, or chi, to augment his physical and mental capabilities to peak human levels. By focusing his chi into his hand, he can tap the superhuman energy of Shou-Lao and temporarily render his fist superhumanly powerful, immune to pain and injury; however, this process is mentally draining, and he usually needs recovery time before he can repeat it. Iron Fist can heal himself of any injury or illness and project this power to heal others. He can sense mystic energy, particularly that which is related to K'un-Lun. He is capable of fusing his consciousness with that of another person, enabling each to perceive the other's emotions and memories. He has unusually keen eyesight, but it is unclear if it extends to superhuman level. His entire body is oriented to combat, enabling him to adapt to any environment with minimal exposure. At times, he has absorbed energy directed at himself and channeled it to augment his own power. Under certain circumstances, he can even focus his chi to create nexus points between dimensions.",Daniel Thomas Rand-K'ai,,,//i.annihil.us/u/prod/marvel/i/mg/2/20/4c00374b1008a.jpg,
"She-Hulk is the Hulk's action-loving cousin. She's unbelievably strong, pilots the group's heavily armed Jump Jet, and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team, She-Hulk never backs down from a fight, arm-wrestling match, or burping contest!  ",,,,,,,,,,,She-Hulk (HAS),,"Like her cousin, Jennifer possesses great strength, durability, endurance and a healing factor. Unlike her cousin, she almost always retains her full intelligence and personality as She-Hulk. She is also able to switch from She-Hulk to Jennifer Walters, but does not always have control of her transformation. In the past, Jennifer's inability to switch forms was due to a psychological block. Jennifer has learned a Ovid body-switching technique, but rarely uses it. The Scarlet Witch also put an enchantment on She-Hulk so that anyone who wishes to harm She-Hulk will not be able to perceive her while she's in the form of Jen Walters. While useful it later backfired and was removed by Doctor Strange.","Jennifer ""Jen"" Walters",,,//i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf.jpg,
"",,,,,,,,,,,Dog Brother #1,,Dog Brother #1 has an empathic bond with the members of his dog pack,Sihing (last name unrevealed),,,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4ce5a586c3c95.jpg,
"",,,,,,,,,,,Dragon Man,,None,Dragon Man,,,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003f1aa3a1f.jpg,
"",,,,,,,,,,,Photon,,"Inheriting his father's energy-based powers, Genis-Vell could absorb stellar energy, giving him enhanced strength and durability, flight, and the ability to fire photonic energy blasts. When Genis' mental state became unstable, he no longer held himself back in regards to his powers, which increased exponentially, especially when coupled with the Nega-Bands. He began using his powers in ways he hadn't before, such as choosing to project energy blasts through his gun, for visually dramatic purposes, and absorbing multiple forms of energy as well as opening various trans-dimensional shunts that could access various points in space/time and different realities/dimensions. This also appeared to be his level of power after physically being reborn and absorbing the Nega-Bands into his body, which was transformed into pure photonic energy. Genis later manifested a version of his father's ""Cosmic Awareness"", somehow activated by his transformation into a more ""mature"" form of himself from the future. This awareness granted him a sort of omnipresent consciousness that enables him to perceive objects, individuals, and cosmic threats or anything of significance to him anywhere, even if they were cloaked by invisibility or illusion. However, Genis's newfound cosmic awareness initially proved unreliable, sometimes feeding him distorted or illusory information. Despite a series of meditative techniques, his cosmic awareness drove him insane, although he thus exhibited greater use of this power, using it to see possible futures, definite futures, and alternate universes, and to project his cosmic awareness into others so that they can see their past, present, or future. He had also used it to communicate with the dead.  At one point, Genis was bonded physically to Rick Jones on the molecular level, allowing the two to share a symbiotic relationship and communicate telepathically between themselves. However, they could only exist in separate dimensions, typically the Earth dimension and the Negative Zone (later, the Microverse), and would switch places whenever the Earth-bound counterpart struck the Nega-Bands together.",Genis-Vell,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Blob,,"The Blob could create a mono-directional gravity field extending five feet from his center of balance, rendering himself virtually immovable as long as he was in contact with the ground. His body formerly had superhuman strength and durability; the fat tissues could absorb the impact of bullets, cannonballs, and even missiles. Unable to feel pain, the Blob’s skin could not be punctured, lacerated, frostbitten, or ravaged by disease due to its great elasticity and highly accelerated cell replacement rate. His eyes, ears, nose and mouth were not as resistant to injury, nor was he as resistant to fire or heat. The Blob’s size and strength have been temporarily increased to various levels over the years.","Frederick ""Fred"" J. Dukes",,,//i.annihil.us/u/prod/marvel/i/mg/1/10/4c7c648178328.png,
"",,,,,,,,,,,Stephen Strange,,"Doctor Strange is one of the most powerful sorcerers in existence. Like most sorcerers, he draws his power from three primary sources: the invocation of powerful mystic entities or objects, the manipulation of the universe's ambient magical energy, and his own psychic resources. Strange's magical repertoire includes energy projection and manipulation, matter transformation, animation of inanimate objects, teleportation, illusion-casting, mesmerism, thought projection, astral projection, dimensional travel, time travel and mental possession, to name a few. The full range of his abilities is unknown. Doctor Strange's powers are sometimes less effective against strictly science-based opponents, although he can overcome this limitation with effort.",Stephen Vincent Strange,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Araٌa,,None,Lester (last name unrevealed),,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Aurora,,"Aurora possesses the ability to move and fly at superhuman speeds. Through an act of concentration, she can channel a portion of the kinetic energy of the atomic motion in her body’s molecules in a single direction, accelerating her body to a velocity in direct proportion to the amount of kinetic energy she has tapped. It is theoretically possible for Aurora to reach 99% of the speed of light (186,272 miles per second in a vacuum), but practical reasons - such as her inability to breathe at such speeds and the damage her body would suffer from wind and friction - prevent her from reaching anywhere near that speed. Even a fraction of such velocity of a solid object through Earth’s atmosphere would wreak havoc on the atmosphere and on the land or sea below. As a side effect of partially robbing her molecules of their atomic motion, the binding forces within and between the molecules increase which enhances the sheer toughness of Aurora’s entire body. This effect gives her skin enough durability to withstand speeds up to at least Mach 10 without injury. Formerly, by coming into physical contact with her brother, Aurora could vary the rate of acceleration of her molecules to release a cascade of photons as bright as a lighthouse beacon. Following alteration of her cellular structure by Sasquatch, Aurora’s powers evolved from being able to generate light by herself to the point where she could transform into a being of pure light, the energy from which could bring inner peace to others. When these powers were exhausted, Aurora was still able to generate light and could alter its intensity from a hypnotic glow to dazzling brilliance or even concussive force.  After genetic modification by the Weapon X Project, Aurora can now accelerate the molecules within an inanimate object or a living being by touch, causing it to tear itself apart from the subsequent stress generated upon it.",Jeanne-Marie Beaubier,,,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4c004203f1072.jpg,
"Ben Reilly was the most genetically stable of the many clones of Spider-Man created by Professor Miles Warren, the Jackal.",,,,,,,,,,,Ben Reilly,,"Ben shared Peter Parker's spider-powers, including superhuman strength, speed, agility, and the ability to cling to surfaces. Ben's spider-sense was the same as Peter's, except that it could not be overridden by Venom.",Ben Reilly,,,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4ce5a6abaea69.jpg,
"",,,,,,,,,,,Ant-Man (Eric O'Grady),,None,Eric O’Grady,,,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/53176aa9df48d.jpg,
"",,,,,,,,,,,Caliban,,"Caliban is able to psionically sense the presence of other mutants within a 25 mile radius of himself. Originally, Caliban was able to increase his strength to superhuman levels and absorb fear-generated psionic energy from fear radiated by others, turning it against them when his adrenalin levels rose. Apocalypse’s genetic manipulation enhanced his strength, speed, stamina, durability, agility, and reflexes to superhuman levels, and allowed him to use his fear-casting powers at any time. Apocalypse subsequently altered Caliban’s powers to allow him to generate a psychoactive virus that attacks from within on the highest planes of the psyche. Having lived for many years underground, Caliban’s eyes were sensitive to even the smallest amount of light, but recently that seems to no longer be the case.",Unrevealed,,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/52bc8ac6e48db.jpg,
"William was born into the ClanDestine, making him a creature that is part magic.  After events surrounding the death of his brother Vincent, he moved to Australia where he started an acting career as the superhero Cap'n Oz.",,,,,,,,,,,Cap'n Oz,,"As a member of the Clan Destine, William Chance is extremely long-lived, and ages at a very slow rate. His true age remains to be revealed, as well as the full extent of powers. He appears super-humanly strong, agile, and to possess superhuman endurance, resistence to injury, and telepathic probing, the full extent of which is unknown.",William Destine5,,,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c002ee7bf3f5.jpg,
"",,,,,,,,,,,Captain Marvel (Mar-Vell),,"Mar-Vell possesses the ability to metabolize solar energy and convert it for a variety of uses, including superhuman strength, the projection of photon energy blasts, and flight. These powers would wane when he was deprived of starlight. Mar-Vell also possessed Cosmic Awareness, which could increase his intellect, granting him limited precognitive powers and the ability to ascertain an opponent's weakness. At one point he also possessed the ability to teleport and cast illusions.",Mar-Vell,,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526032048d1a1.jpg,
"",,,,,,,,,,,Captain Universe,,"Although Captain Universe's power level varies from host to host; some of the Captain's powers include energy manipulation, molecular manipulation, enhanced senses and ""Uni-Vision"". Increases the host's powers and physical capabilities, and grants protection against extreme conditions.","Variable, in the past has included: Captain Ray Coffin, Doctor Strange, Professor Swann, Commander Arcturus Rann, a member of the Badoon race, X-23, Daredevil, the Hulk, the Invisible Woman, Gladiator, Krosakis, the Silver Surfer, Spider-Man, Gabriel Vargas",,,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c00324c12ba2.jpg,
"",,,,,,,,,,,Carlie Cooper,,None,Carlie Cooper,,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Generation X,,"",Base of OperationsMassachusetts Academy,,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Ghost Rider (Johnny Blaze),,,,,,image_not_available.jpg,
"",,,,,,,,,,,Greymalkin,,"",Unknown,,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Ink,,"",Unknown,,,image_not_available.jpg,
"",,,,,,,,,,,Machine Man,,"The robot X-51's most notable ability is his extendable hands and legs, telescoping outward to 100 feet. He can also hover or fly silently by means of anti-gravity generators, maintain internal temperature to radiate great amounts of heat or cold through his hands, and can channel electrical energy through his circuits and release it at a touch. He has a pair of modified .357 Magnum pistols installed in his index fingers, which has since been revealed as only part of an arsenal that includes a gas chromatograph, a laser interferometer, micro-pulse radar, an audiometer, a seismometer, a gravity wave detector, a pulse-code modulator, standard computer input/outputs, a radio beacon, an all-wave radio transceiver, and a laser cutting torch/ weapon. X-51 is highly dependent on solar receptors for energy, and if not exposed to light, he will shut down.",X-51,,,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg,
"",,,,,,,,,,,Hellion,,Hellion possesses high level telekinesis granting him the ability to fly. He can shoot psionic blasts from his hands and create telekinetic platforms for transportation. Furthermore Hellion can move objects of great weight and create telekinetic force fields.,Julian Keller,,,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4c0038ee5a898.jpg,
"",,,,,,,,,,,Grey Gargoyle,,"Duval's superhuman power is the ability to transform any object or person into stone with the touch of his right hand. The power works on people and the clothing they wear, although it would only affect a battlesuit, not its wearer. If two people were holding hands and Duval touched only one of them, only the one he touched would be affected. He must wear specially treated gloves when he does not want to access his power. By touching himself with his right hand, Duval transforms himself into a living statue of stone, and seems capable of remaining in that form indefinitely. In this form, Duval has a stone-like skin providing him superhuman strength and resistance to injury, even against the rigors of deep space, and does not need to eat or breath while transformed. Duval has also shown the ability to scale stone and brick walls by touch.",Paul Pierre Duval,,,http://i.annihil.us/u/prod/marvel/i/mg/9/03/528d319931e60.jpg,
"",,,,,,,,,,,High Evolutionary,,"The High Evolutionary has extrasensory powers of clairvoyance, Cosmic Awareness, a form of Danger Sense, astral projection (he can survive apart from his physical body for an indefinite period of time) and Mental Invisibility (the High Evolutionary is normally undetectable even by other powerful telepaths). Aside from telepathically communicating with other humans with Cosmic Awareness, the High Evolutionary can also telepathically communicate with animals and cybernetic systems, he has telekinesis that is used for levitation, flight, force fields and blasts. He is an expert in linguistics and can even use a form of ventriloquism. He has shown the ability of matter creation (all types including lifeforms simply by his intense force of will).  His suit is designed to protect it's wearer at all costs, it can regenerate his body or create a new body for him if needed, it also provides complete life support.",Herbert Edgar Wyndham,,,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5269583a77bd3.jpg,
"",,,,,,,,,,,Living Lightning,,"Miguel can transform himself into sentient electricity. In this form, he can fly, fire electrical energy blasts and channel his bodily energy into any conductive target he chooses. In human form, his more limited command of his body's electrical energy is sufficient to perform feats such as hurling lightning bolts or manipulating electronic devices.",Miguel Santos,,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035c72cc26.jpg,
"Flash Thompson was the high school bully of Peter Parker while also being one of Spider-Man's biggest fans. After losing his legs during military service, he became the new Venom, working as an operative of the United States government.",,,,,,,,,,,Venom (Flash Thompson),,None,Eugene Thompson,,,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5269668c7d5df.jpg,
"",,,,,,,,,,,Magneto (Ultimate),,"Magneto possesses the power to control all forms of magnetism. He can shape and manipulate magnetic fields that exist naturally or artificially. It is unclear, however, whether he must draw magnetic force from outside himself (if so, then he can do so over vast distances), or whether he can also generate magnetic force from within himself. Nor is it clear whether Magneto's power is psionic or purely physiological in nature. Magneto's power is, for all practical purposes, limitless. Moreover, he can use his magnetic powers in more than one way simultaneously. He can completely assemble a complicated machine within seconds through his powers. He can erect magnetic force fields with a high degree of impenetrability around himself for protection. Although Magneto’s primary power is control over magnetism, he can also project or manipulate any form of energy that is part of the electromagnetic spectrum, including visible light, radio waves, ultraviolet light, gamma rays, and x-rays. However, Magneto almost always uses only magnetism, since it’s more difficult for him to manipulate other forms of energy. Magneto has also exhibited powers of astral projection and telepathy, and has claimed to be able to control the minds of others, though his abilities along these lines appear to be minimal.  Magneto’s ability to wield his superhuman powers effectively is dependent upon his physical condition. When severely injured, his body is unable to withstand the strain of manipulating great amounts of magnetic forces.",Max Eisenhardt,,,http://i.annihil.us/u/prod/marvel/i/mg/6/60/53176fa65e0e3.jpg,
"",,,,,,,,,,,Lockjaw,,"Lockjaw is able to teleport himself and a group of people up to a extensive distance, even from the Earth to the Moon. He also has an increased sense of smell and a strength in his jaw which may be due to his immense size.",Unrevealed,,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c003d64a5a99.jpg,
